name,url
Hero Motocorp,https://www.screener.in/company/HEROMOTOCO/consolidated/
Arkade,https://www.screener.in/company/ARKADE/consolidated/
IRIS Regtech Solutions,https://www.screener.in/company/IRIS/consolidated/
Sanjiv.Parant.,https://www.screener.in/company/531569/
Readymix Cons.,https://www.screener.in/company/READYMIX/
Nirlon,https://www.screener.in/company/500307/
Party Cruisers,https://www.screener.in/company/PARTYCRUS/
Mahalaxmi Rubtec,https://www.screener.in/company/MHLXMIRU/
WOL 3D India,https://www.screener.in/company/WOL3D/
Master Trust,https://www.screener.in/company/MASTERTR/consolidated/
Garuda Cons,https://www.screener.in/company/GARUDA/
Dhillon Freight,https://www.screener.in/company/544556/
KP Green Engg.,https://www.screener.in/company/544150/
DRC Systems,https://www.screener.in/company/DRCSYSTEMS/consolidated/
Hexaware Tech.,https://www.screener.in/company/HEXT/consolidated/
Kothari Petroche,https://www.screener.in/company/KOTHARIPET/
Force Motors,https://www.screener.in/company/FORCEMOT/consolidated/
Captain Techno.,https://www.screener.in/company/540652/consolidated/
Prostarm Info,https://www.screener.in/company/PROSTARM/
S A Tech Soft.,https://www.screener.in/company/SATECH/
A B B,https://www.screener.in/company/ABB/
BF Utilities,https://www.screener.in/company/BFUTILITIE/consolidated/
Moving Media,https://www.screener.in/company/MMEL/
Premier Polyfilm,https://www.screener.in/company/PREMIERPOL/
Pidilite Inds.,https://www.screener.in/company/PIDILITIND/consolidated/
Eicher Motors,https://www.screener.in/company/EICHERMOT/consolidated/
Schaeffler India,https://www.screener.in/company/SCHAEFFLER/
Samay Project,https://www.screener.in/company/SAMAY/
Integrity Infra.,https://www.screener.in/company/INTEGRITY/
Starlineps Enter,https://www.screener.in/company/540492/
Black Box,https://www.screener.in/company/BBOX/consolidated/
Polycab India,https://www.screener.in/company/POLYCAB/consolidated/
Suditi Industrie,https://www.screener.in/company/521113/consolidated/
Shayona Eng.,https://www.screener.in/company/544686/
All E Tech,https://www.screener.in/company/ALLETEC/consolidated/
ANB Metal,https://www.screener.in/company/AMCL/
NMDC,https://www.screener.in/company/NMDC/consolidated/
Rapid Multimodal,https://www.screener.in/company/544237/
Kalyani Cast-Tec,https://www.screener.in/company/544023/
Techknowgreen,https://www.screener.in/company/543991/
RNFI Services,https://www.screener.in/company/RNFI/consolidated/
Bombay Metrics,https://www.screener.in/company/BMETRICS/
Kay Cee,https://www.screener.in/company/KCEIL/
MSTC,https://www.screener.in/company/MSTCLTD/consolidated/
Clean Science,https://www.screener.in/company/CLEAN/
Disa India,https://www.screener.in/company/500068/
Karbonsteel Eng.,https://www.screener.in/company/544511/
Nagreeka Cap.,https://www.screener.in/company/NAGREEKCAP/
Tanla Platforms,https://www.screener.in/company/TANLA/consolidated/
Aimtron,https://www.screener.in/company/AIMTRON/consolidated/
Shlokka Dyes,https://www.screener.in/company/544582/
Volt.Transform.,https://www.screener.in/company/VOLTAMP/
Sonata Software,https://www.screener.in/company/SONATSOFTW/consolidated/
Sika Interplant,https://www.screener.in/company/523606/consolidated/
Armour Security,https://www.screener.in/company/ARMOUR/
Indus Towers,https://www.screener.in/company/INDUSTOWER/consolidated/
Regal Entertain.,https://www.screener.in/company/531033/
Bharat Coking,https://www.screener.in/company/BHARATCOAL/
Kamdhenu,https://www.screener.in/company/KAMDHENU/
Dr Lal Pathlabs,https://www.screener.in/company/LALPATHLAB/consolidated/
Chandan Healthca,https://www.screener.in/company/CHANDAN/consolidated/
Landmark Global,https://www.screener.in/company/544341/
SKF India,https://www.screener.in/company/SKFINDIA/
G M Polyplast,https://www.screener.in/company/543239/
Systango Tech,https://www.screener.in/company/SYSTANGO/consolidated/
Vinsys IT Serv.,https://www.screener.in/company/VINSYS/consolidated/
Sattva Eng.,https://www.screener.in/company/SATTVAENGG/
Sampat Aluminium,https://www.screener.in/company/544520/
KNR Construct.,https://www.screener.in/company/KNRCON/consolidated/
Saraswati Saree,https://www.screener.in/company/SSDL/
Yash Highvoltage,https://www.screener.in/company/544310/
Anthem Bioscienc,https://www.screener.in/company/ANTHEM/consolidated/
GTV Engineering,https://www.screener.in/company/539479/
Elecon Engg.Co,https://www.screener.in/company/ELECON/consolidated/
Pokarna,https://www.screener.in/company/POKARNA/consolidated/
Hindustan Hardy,https://www.screener.in/company/505893/
M K Exim India,https://www.screener.in/company/538890/
Shining Tools,https://www.screener.in/company/544607/
Concord Biotech,https://www.screener.in/company/CONCORDBIO/
Contil India,https://www.screener.in/company/531067/
D-Link India,https://www.screener.in/company/DLINKINDIA/consolidated/
Rexpro Enter.,https://www.screener.in/company/REXPRO/
Gulf Oil Lubric.,https://www.screener.in/company/GULFOILLUB/
Dhanuka Agritech,https://www.screener.in/company/DHANUKA/
L&T Technology,https://www.screener.in/company/LTTS/consolidated/
Kirl.Pneumatic,https://www.screener.in/company/KIRLPNU/
Loyal Equipments,https://www.screener.in/company/539227/
Challani Capital,https://www.screener.in/company/530747/
Solex Energy,https://www.screener.in/company/SOLEX/
GB Logistics,https://www.screener.in/company/544348/consolidated/
Tilaknagar Inds.,https://www.screener.in/company/TI/consolidated/
NIIT Learning,https://www.screener.in/company/NIITMTS/consolidated/
Nicco Parks,https://www.screener.in/company/526721/consolidated/
Urban Enviro,https://www.screener.in/company/URBAN/
Ken Enter.,https://www.screener.in/company/KEN/consolidated/
Z-Tech (India),https://www.screener.in/company/ZTECH/
Franklin Indust.,https://www.screener.in/company/540190/
Modern Steels,https://www.screener.in/company/513303/
Bajaj Auto,https://www.screener.in/company/BAJAJ-AUTO/consolidated/
Tinna Rubber,https://www.screener.in/company/TINNARUBR/consolidated/
Danlaw Tech.,https://www.screener.in/company/532329/
Manoj Jewellers,https://www.screener.in/company/544400/
Emmvee Photovol.,https://www.screener.in/company/EMMVEE/consolidated/
Advance Agrolife,https://www.screener.in/company/ADVANCE/
eClerx Services,https://www.screener.in/company/ECLERX/consolidated/
T R I L,https://www.screener.in/company/TARIL/consolidated/
Newgen Software,https://www.screener.in/company/NEWGEN/consolidated/
KVS Castings,https://www.screener.in/company/544554/
Munish Forge,https://www.screener.in/company/MUNISH/
Maithan Alloys,https://www.screener.in/company/MAITHANALL/consolidated/
Srivari Spices &,https://www.screener.in/company/SSFL/
Amic Forging,https://www.screener.in/company/544037/
Hind. Unilever,https://www.screener.in/company/HINDUNILVR/consolidated/
Fiem Industries,https://www.screener.in/company/FIEMIND/consolidated/
Cemindia Project,https://www.screener.in/company/CEMPRO/consolidated/
LTIMindtree,https://www.screener.in/company/LTM/consolidated/
Likhitha Infra.,https://www.screener.in/company/LIKHITHA/
Kirl. Brothers,https://www.screener.in/company/KIRLOSBROS/consolidated/
Teerth Gopicon,https://www.screener.in/company/TGL/
ASK Automotive,https://www.screener.in/company/ASKAUTOLTD/consolidated/
Ganga Bath Fitt.,https://www.screener.in/company/GANGABATH/
TGIF Agribusines,https://www.screener.in/company/544175/
Amwill Health,https://www.screener.in/company/544353/
SKP Securities,https://www.screener.in/company/531169/
Gandhi Spl. Tube,https://www.screener.in/company/GANDHITUBE/
Ambar Protein,https://www.screener.in/company/519471/
Supreme Power,https://www.screener.in/company/SUPREMEPWR/
Supriya Lifesci.,https://www.screener.in/company/SUPRIYA/
Pulz Electronics,https://www.screener.in/company/PULZ/consolidated/
BN Agrochem,https://www.screener.in/company/526125/consolidated/
Stylam Industrie,https://www.screener.in/company/STYLAMIND/
Safecure Service,https://www.screener.in/company/544596/consolidated/
V.L.Infraproject,https://www.screener.in/company/VLINFRA/
HBL Engineering,https://www.screener.in/company/HBLENGINE/consolidated/
Shivashrit Foods,https://www.screener.in/company/SHIVASHRIT/
Guj. Themis Bio.,https://www.screener.in/company/GUJTHEM/
GPT Healthcare,https://www.screener.in/company/GPTHEALTH/
Inventurus Knowl,https://www.screener.in/company/IKS/consolidated/
Jain Resource,https://www.screener.in/company/JAINREC/
Panorama Studios,https://www.screener.in/company/539469/consolidated/
Aaradhya Dis.,https://www.screener.in/company/AARADHYA/
Jenburkt Pharma,https://www.screener.in/company/524731/
Vikran Engg.,https://www.screener.in/company/VIKRAN/
SML Mahindra,https://www.screener.in/company/SMLMAH/
Intl. Conveyors,https://www.screener.in/company/INTLCONV/consolidated/
Macpower CNC,https://www.screener.in/company/MACPOWER/
Harshdeep Horti.,https://www.screener.in/company/544105/
Torrent Pharma.,https://www.screener.in/company/TORNTPHARM/consolidated/
Beta Drugs Ltd,https://www.screener.in/company/BETA/consolidated/
Vruddhi Engineer,https://www.screener.in/company/544157/
Banganga Paper,https://www.screener.in/company/512025/consolidated/
EMS,https://www.screener.in/company/EMSLIMITED/consolidated/
Pix Transmission,https://www.screener.in/company/PIXTRANS/consolidated/
Advait Energy,https://www.screener.in/company/ADVAIT/consolidated/
Quest Laborato.,https://www.screener.in/company/QUESTLAB/
Prakash Pipes,https://www.screener.in/company/PPL/
Prabhhans Inds,https://www.screener.in/company/530361/
Prec. Wires (I),https://www.screener.in/company/PRECWIRE/
Ajanta Soya,https://www.screener.in/company/519216/
Chambal Fert.,https://www.screener.in/company/CHAMBLFERT/consolidated/
Tiger Logistics,https://www.screener.in/company/TIGERLOGS/
TBO Tek,https://www.screener.in/company/TBOTEK/consolidated/
Trident Techlabs,https://www.screener.in/company/TECHLABS/consolidated/
Aakaar Medical,https://www.screener.in/company/AAKAAR/
Neochem Bio,https://www.screener.in/company/NEOCHEM/
Ceinsys Tech,https://www.screener.in/company/CEINSYS/consolidated/
Quality Power El,https://www.screener.in/company/QPOWER/consolidated/
Univastu India,https://www.screener.in/company/UNIVASTU/consolidated/
Dodla Dairy,https://www.screener.in/company/DODLA/consolidated/
Krupalu Metals,https://www.screener.in/company/544509/
Brijlaxmi Leas.,https://www.screener.in/company/532113/
Styrenix Perfor.,https://www.screener.in/company/STYRENIX/consolidated/
Orient Tech.,https://www.screener.in/company/ORIENTTECH/
United Spirits,https://www.screener.in/company/UNITDSPR/consolidated/
CapitalNumbers,https://www.screener.in/company/544343/consolidated/
Chembond Chemic.,https://www.screener.in/company/CHEMBONDCH/consolidated/
Vikram Solar,https://www.screener.in/company/VIKRAMSOLR/consolidated/
V-Marc India,https://www.screener.in/company/VMARCIND/
Fine Organic,https://www.screener.in/company/FINEORG/consolidated/
Bai-Kakaji Poly.,https://www.screener.in/company/544670/
Dynamic Cables,https://www.screener.in/company/DYCL/
Godfrey Phillips,https://www.screener.in/company/GODFRYPHLP/consolidated/
Radiant Cash,https://www.screener.in/company/RADIANTCMS/
AVP Infracon,https://www.screener.in/company/AVPINFRA/
Nacdac Infra.,https://www.screener.in/company/544313/
Purple United,https://www.screener.in/company/PURPLEUTED/
Blue Star,https://www.screener.in/company/BLUESTARCO/consolidated/
Shanti Gold,https://www.screener.in/company/SHANTIGOLD/
DOMS Industries,https://www.screener.in/company/DOMS/consolidated/
C2C Advanced,https://www.screener.in/company/C2C/
Sheetal Univer.,https://www.screener.in/company/SHEETAL/
Gabriel India,https://www.screener.in/company/GABRIEL/
Nexxus Petro,https://www.screener.in/company/544265/
M & B Engineer.,https://www.screener.in/company/MBEL/consolidated/
M P K Steels,https://www.screener.in/company/544553/
Rubicon Research,https://www.screener.in/company/RUBICON/consolidated/
Eleganz Interior,https://www.screener.in/company/ELGNZ/consolidated/
String Metaverse,https://www.screener.in/company/534535/consolidated/
Mittal Sections,https://www.screener.in/company/544575/
Vedant Fashions,https://www.screener.in/company/MANYAVAR/
Mahamaya Lifesc.,https://www.screener.in/company/544611/consolidated/
Keltech Energies,https://www.screener.in/company/506528/
Caplin Point Lab,https://www.screener.in/company/CAPLIPOINT/consolidated/
Angel One,https://www.screener.in/company/ANGELONE/consolidated/
Raghav Product.,https://www.screener.in/company/RPEL/consolidated/
Tata Technolog.,https://www.screener.in/company/TATATECH/consolidated/
J B Chemicals &,https://www.screener.in/company/JBCHEPHARM/consolidated/
Radhika Jeweltec,https://www.screener.in/company/RADHIKAJWE/
Ivalue Infosolut,https://www.screener.in/company/IVALUE/
Tatia Global,https://www.screener.in/company/521228/consolidated/
3B Blackbio,https://www.screener.in/company/532067/consolidated/
Pee Cee Cosma,https://www.screener.in/company/524136/
Creative Graphic,https://www.screener.in/company/CGRAPHICS/consolidated/
Asian Paints,https://www.screener.in/company/ASIANPAINT/consolidated/
Revathi Equip,https://www.screener.in/company/RVTH/consolidated/
EIH Assoc.Hotels,https://www.screener.in/company/EIHAHOTELS/
Shriram Pistons,https://www.screener.in/company/SHRIPISTON/consolidated/
Pratham EPC,https://www.screener.in/company/PRATHAM/consolidated/
Innovana Think.,https://www.screener.in/company/INNOVANA/consolidated/
Upsurge Invest.,https://www.screener.in/company/531390/
Shivalik Bimetal,https://www.screener.in/company/SBCL/consolidated/
Vdeal System,https://www.screener.in/company/VDEAL/
KPT Industries,https://www.screener.in/company/505299/
DC Infotech,https://www.screener.in/company/DCI/
Lakshya Powertec,https://www.screener.in/company/LAKSHYA/
Sudal Industries,https://www.screener.in/company/506003/
Brady & Morris,https://www.screener.in/company/505690/
Naturewings Hol.,https://www.screener.in/company/544245/
Petronet LNG,https://www.screener.in/company/PETRONET/consolidated/
Voler Car,https://www.screener.in/company/VOLERCAR/
Geekay Wires,https://www.screener.in/company/GEEKAYWIRE/
GP Eco Solutions,https://www.screener.in/company/GPECO/consolidated/
Bhansali Engg.,https://www.screener.in/company/BEPL/consolidated/
Arunaya Organics,https://www.screener.in/company/ARUNAYA/
Havells India,https://www.screener.in/company/HAVELLS/consolidated/
Agarwal Fortune,https://www.screener.in/company/530765/
Heritage Foods,https://www.screener.in/company/HERITGFOOD/consolidated/
Deepak Builders,https://www.screener.in/company/DBEIL/
Mahendra Realtor,https://www.screener.in/company/MRIL/
Vedanta,https://www.screener.in/company/VEDL/consolidated/
Prevest Denpro,https://www.screener.in/company/543363/
Vimta Labs,https://www.screener.in/company/VIMTALABS/
Ganesh Green,https://www.screener.in/company/GGBL/consolidated/
Swastika Castal,https://www.screener.in/company/544452/
